OPTION CODE,OPTION CODE COMPAT,TYPE,DESCRIPTION,YEAR
CMOR1,CSP15,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,CSP16,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,CSP17,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,CSP18,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,CSP19,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,CSP2,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,CSP20,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,CSP21,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,CSP3,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,CSP5,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,CSP6,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,CSP7,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,CSP9,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,CSW25,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,CUP10,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,CUP11,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,CUP12,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,CUP13,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,CUP14,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,CUP15,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,CUP16,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,CUP17,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,CUP3,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,CUP7,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,CUP8,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,CUP9,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,CWD20,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,CWD21,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,CWD22,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,CWD7,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,CWD8,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,CWS1,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,CWS3,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,HEF5,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,HEF6,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,HEF8,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,HS4,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,HS5,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,OFM3,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,OT6,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,SP7,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,SPM4,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,SPM5,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,SW15,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,SW16,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,UP1,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,UP2,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,UP3,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,UPL1,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,UPL10,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,UPL2,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,UPL3,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,UPL4,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,UPL5,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,UPL6,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,UPL7,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,UPL8,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,UPL9,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,WD7,BASECO,Options are compatible at LAND USE LEVEL,2025
CMOR1,WD8,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,AGF1,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,AGF2,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,AHW1,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,AHW10,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,AHW11,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,AHW12,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,AHW3,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,AHW4,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,AHW5,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,AHW6,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,AHW7,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,AHW8,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,AHW9,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,BFS1,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,BFS2,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,BFS3,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,BFS4,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,BFS5,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,BFS6,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,BND1,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,BND2,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,CAHL1,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,CAHL2,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,CAHL3,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,CAHL4,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,CHRW1,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,CHRW2,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,CHRW3,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,CIGL1,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,CIGL2,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,CIGL3,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,CIPM1,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,CIPM2,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,CIPM3,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,CIPM4,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,CLIG3,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,CNUM1,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,CNUM2,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,CNUM3,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,CSAM1,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,CSAM2,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,CSAM3,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,GRH1,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,GRH10,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,GRH11,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,GRH6,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,GRH7,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,GRH8,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,HEF5,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,HEF6,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,IPM1,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,NUM1,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,OFA1,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,OFA6,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,OFC1,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,OFC2,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,OFC3,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,OFC4,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,OFC5,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,OFM1,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,OFM2,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,OFM4,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,OFM5,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,OFM6,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,PRF1,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,PRF2,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,PRF3,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,PRF4,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,SCR1,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,SCR2,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,SOH1,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,SOH2,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,SOH3,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,SOH4,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,SPM2,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,SPM3,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,SPM4,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,SPM5,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,WBD3,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,WBD4,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,WBD5,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,WBD6,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,WBD7,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,WBD8,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM1,WBD9,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM2,AGF1,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM2,AGF2,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM2,CAGF1,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM2,CAGF2,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM2,CAGF3,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM2,CAGF4,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM2,CIPM1,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM2,CNUM1,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM2,CPAC1,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM2,CSAM1,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM2,CSP1,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM2,CSP12,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM2,CSP13,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM2,CSP14,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM2,CSP15,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM2,CSP16,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM2,CSP17,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM2,CSP18,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM2,CSP19,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM2,CSP20,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM2,CSP21,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM2,CSP3,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM2,CSP7,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM2,CSP9,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM2,CWS1,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM2,CWS3,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM2,IPM1,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM2,NUM1,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM2,OFC1,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM2,OFC3,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM2,OFM1,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM2,OFM4,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM2,OR1,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM2,OR3,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM2,OT1,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM2,OT3,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM2,PRF1,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM2,PRF2,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM2,SAM1,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM2,SPM4,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM2,SPM5,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM3,AGF1,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM3,AGF2,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM3,CAGF1,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM3,CAGF2,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM3,CAGF3,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM3,CAGF4,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM3,CIPM1,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM3,CNUM1,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM3,CSAM1,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM3,CSP1,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM3,CSP12,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM3,CSP13,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM3,CSP14,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM3,CSP15,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM3,CSP16,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM3,CSP17,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM3,CSP18,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM3,CSP19,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM3,CSP20,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM3,CSP21,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM3,CSP3,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM3,CSP7,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM3,CSP9,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM3,CWS1,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM3,CWS3,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM3,IPM1,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM3,NUM1,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM3,OFC3,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM3,OFC4,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM3,OFC5,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM3,OFM4,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM3,OFM5,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM3,OFM6,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM3,OR3,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM3,OR4,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM3,OR5,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM3,OT3,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM3,OT4,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM3,OT5,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM3,PRF2,BASECO,Options are compatible at LAND USE LEVEL,2025
CNUM3,SAM1,BASECO,Options are compatible at LAND USE LEVEL,2025
COH1,CPAC1,BASECO,Options are compatible at LAND USE LEVEL,2025
COH1,CSP1,BASECO,Options are compatible at LAND USE LEVEL,2025
COH1,CSP12,BASECO,Options are compatible at LAND USE LEVEL,2025
COH1,CSP13,BASECO,Options are compatible at LAND USE LEVEL,2025
COH1,CSP14,BASECO,Options are compatible at LAND USE LEVEL,2025
COH1,CSP15,BASECO,Options are compatible at LAND USE LEVEL,2025
COH1,CSP20,BASECO,Options are compatible at LAND USE LEVEL,2025
COH1,CSP21,BASECO,Options are compatible at LAND USE LEVEL,2025
COH1,CSP3,BASECO,Options are compatible at LAND USE LEVEL,2025
COH1,CSP7,BASECO,Options are compatible at LAND USE LEVEL,2025
COH1,CSP9,BASECO,Options are compatible at LAND USE LEVEL,2025
COH1,CWS1,BASECO,Options are compatible at LAND USE LEVEL,2025
COH1,CWS3,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,AB8,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,AGF1,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,AGF2,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,AHL4,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,BE2,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,BE4,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,BE5,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,BFS1,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,BFS3,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,BFS5,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,BFS6,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CAB18,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CAGF1,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CAGF2,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CAGF3,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CAGF4,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CAHL4,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CBE4,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CBE5,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CCT10,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CCT2,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CCT3,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CCT4,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CCT5,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CCT6,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CCT7,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CCT8,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CCT9,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CES6,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CGS16,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CGS18,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CGS21,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CGS22,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CGS23,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CGS24,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CGS25,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CGS26,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CGS4,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CHS2,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CHS4,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CHS5,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CHS6,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CHS7,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CIGL3,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CIPM2,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CLH1,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CLH2,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CLH3,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CLIG3,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CNUM2,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,COH1,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CSAM1,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CSAM3,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CSP1,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CSP1,SUPBPA,First option is base for the second option at PARCEL LEVEL,2025
CPAC1,CSP11,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CSP12,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CSP13,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CSP14,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CSP15,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CSP16,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CSP17,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CSP18,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CSP19,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CSP2,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CSP20,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CSP21,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CSP3,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CSP5,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CSP6,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CSP7,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CSP7,SUPBPA,First option is base for the second option at PARCEL LEVEL,2025
CPAC1,CSP9,BASECO,Options are compatible at LAND USE LEVEL,2025
CPAC1,CSP9,SUPBPA,First option is base for the second option at PARCEL LEVEL,2025
CPAC1,CSW12,BASECO,Options are compatible at LAND USE LEVEL,2025
